BINID	total_length	seq_length_mean	total_seq_counts	genome_id	tp_length	tp_seq_counts	precision_bp	precision_seq	length_gs	seq_counts_gs	recall_bp	recall_seq	rank	Tool	sample_id
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_8
